P0,ndot,tads,alpha,beta,PI,Pl,productivity,energy,purity,recovery
104833.984375,1.136474609375,296.904296875,0.15375976562500002,0.24692382812500002,31222.388744354248,6386.71875,3.8220311715933003e-5,177.7945224704442,0.43915994838625716,0.9978488813490968
104907.2265625,1.4158935546875,368.0419921875,0.3381103515625,0.26618652343750004,28390.71547985077,6759.765625,4.5595183001997155e-5,268.38204434929975,0.362728678217902,0.9927174825886884
105126.953125,1.510009765625,121.923828125,0.110107421875,0.196826171875,38203.28664779663,9878.90625,5.1730340418519844e-5,129.07450120723803,0.3879742949876318,0.9917271544304913
105200.1953125,1.0423583984375,223.6083984375,0.3794189453125001,0.2899169921875,24650.280833244324,9251.953125,3.6420550548420784e-5,233.401150477633,0.30967300091722233,0.9997552484519776
105419.921875,1.883544921875,350.693359375,0.387548828125,0.146728515625,15127.200603485107,5402.34375,5.8104910560321857e-5,329.2871922194152,0.31507182585714766,0.970579906395597
105493.1640625,0.6688232421875,250.5029296875,0.1230712890625,0.3523193359375001,42414.29603099823,5775.390625,2.5370394583272312e-5,171.6246550359879,0.37640587500525147,0.9985093358981035
105712.890625,0.762939453125,153.134765625,0.34389648437500003,0.109521484375,7456.483364105225,2894.53125,3.10217073193333e-5,332.42807889589943,0.25283054177029507,0.9992457670588611
105786.1328125,1.7894287109375,86.1474609375,0.16437988281250002,0.39128417968750007,47442.42179393768,2267.578125,6.24787611073373e-5,263.1852184289306,0.34934566125886857,0.9981562677044432
106005.859375,1.364990234375,218.544921875,0.32368164062500004,0.3629394531250001,25142.646312713623,5730.46875,4.60016008524311e-5,273.0985456889107,0.35630480645276885,0.9985112718689156
106079.1015625,1.0819091796875,106.4013671875,0.20334472656250002,0.11970214843750002,33975.14617443085,5103.515625,4.214933739361229e-5,210.3885428613782,0.28956243882623567,0.9993662823068
106298.828125,0.988525390625,372.939453125,0.28237304687500003,0.34331054687500007,17117.738246917725,2222.65625,3.339710678487164e-5,369.73185506284676,0.38325213689583976,0.9960664671233295
106372.0703125,1.4583740234375,312.5927734375,0.24699707031250004,0.17390136718750002,39340.39008617401,2595.703125,4.7566861965193535e-5,323.9438567425057,0.3847863732111423,0.9947538656733801
106591.796875,0.612060546875,102.333984375,0.21997070312500003,0.31899414062500003,45954.30326461792,6746.09375,2.983655012145036e-5,199.6726738206725,0.24875350512553812,1.0002555037528256
106665.0390625,1.8348388671875,158.8623046875,0.25080566406250004,0.18708496093750002,12885.315775871277,6119.140625,6.049333026060804e-5,225.49770881662948,0.355840089406701,0.9987270301863109
106884.765625,1.741455078125,234.150390625,0.17866210937500002,0.274755859375,51435.067653656006,9238.28125,5.627585116017837e-5,165.73546752442417,0.4470341567629828,0.9965601726336034
106958.0078125,0.7054443359375,345.1318359375,0.29445800781250003,0.21901855468750003,10885.804057121277,9611.328125,2.513385264156051e-5,198.61332930107125,0.33059620160037334,0.9997598795621816
107177.734375,1.663818359375,140.185546875,0.26860351562500007,0.108642578125,40321.21992111206,8824.21875,5.606909198374492e-5,193.6850905748838,0.3221790007836684,0.9996186203457551
107250.9765625,0.8182373046875,200.6982421875,0.22326660156250003,0.3904052734375001,21010.252833366394,8447.265625,3.068575621330863e-5,186.92951197399634,0.3437513522224168,0.9998937289610218
107470.703125,0.537353515625,273.330078125,0.29995117187500003,0.147607421875,34854.989528656006,7316.40625,2.1231651329381868e-5,219.38121792788965,0.283135144835946,0.9998921136820849
107543.9453125,1.9447021484375,385.6396484375,0.1895751953125,0.35319824218750007,26010.624766349792,7939.453125,5.501373420300941e-5,201.16849640321965,0.48245152623647586,0.8949091730875225
107763.671875,0.910888671875,172.724609375,0.202392578125,0.210009765625,5916.781902313232,3839.84375,3.450631805157024e-5,238.17758501102702,0.32261113320094187,0.9990983473075685
107836.9140625,1.5711669921875,61.9091796875,0.3082275390625,0.3031005859375,52674.31342601776,3462.890625,5.967902257510744e-5,294.9349068223963,0.26337019961489816,0.9993282305670319
108056.640625,1.290283203125,325.791015625,0.23374023437500002,0.23374023437500002,12363.999843597412,4332.03125,4.262015965820599e-5,259.7367195414844,0.3988966648334508,0.9962364156312078
108129.8828125,1.1917724609375,269.4287109375,0.2745361328125,0.25300292968750004,46859.124064445496,4955.078125,4.0421682814267426e-5,263.6241460557339,0.36028410017853396,0.9981631672319357
108349.609375,0.837646484375,391.201171875,0.133837890625,0.28090820312500003,20444.770336151123,3042.96875,2.888895333778913e-5,225.53174659635107,0.4462156035990456,0.9969346714760221
108422.8515625,1.6795654296875,289.6826171875,0.3931884765625,0.22517089843750002,36083.68957042694,3666.015625,5.427278141738186e-5,384.41594508502317,0.3227975566284987,0.9948174925244206
108642.578125,1.961181640625,194.970703125,0.167529296875,0.312841796875,27264.665126800537,4535.15625,6.349101226973573e-5,218.71341518365276,0.4480911312000669,0.9965057045502845
108715.8203125,0.5560302734375,123.9990234375,0.3618408203125001,0.18093261718750003,30814.541697502136,4158.203125,2.71649771630221e-5,287.7509004873557,0.22578190118452166,0.9998504379104982
108935.546875,1.584716796875,253.740234375,0.33012695312500007,0.326025390625,50411.50236129761,8058.59375,5.1836699374121234e-5,245.73795899120526,0.36569077712931264,0.9977878093295734
109008.7890625,0.9324951171875,320.8935546875,0.1406494140625,0.1566162109375,13458.57322216034,8681.640625,3.212102550217705e-5,151.24244852932586,0.42043023588826317,0.9980282614234425
109228.515625,1.214111328125,77.431640625,0.36381835937500007,0.380224609375,44755.746364593506,7550.78125,4.837065051096701e-5,238.97113948987632,0.26036738606105764,1.0004580171720614
109301.7578125,1.3031005859375,177.7880859375,0.10930175781250001,0.1369873046875,17826.027750968933,7173.828125,4.516482013157274e-5,149.93771425180987,0.4063036819008222,0.9970793127630899
109521.484375,0.738037109375,68.466796875,0.28969726562500003,0.20473632812500003,18639.258861541748,5011.71875,3.8197866862950434e-5,241.11431257261697,0.2193701667525067,1.0002361413787755
109594.7265625,1.7674560546875,171.4794921875,0.18342285156250002,0.29899902343750007,40430.26626110077,5634.765625,5.8587500657456926e-5,207.05949237984248,0.4097892241705067,0.998197932755453
109814.453125,1.861572265625,265.361328125,0.25541992187500007,0.23901367187500003,23357.76662826538,2503.90625,5.970864497841662e-5,342.595068063842,0.3956387759652167,0.9925199171311376
110107.421875,1.485107421875,207.255859375,0.24223632812500004,0.10454101562500001,53641.33024215698,6027.34375,4.9918872702709705e-5,224.1336841757028,0.3494336070638142,0.9988274377564144
110180.6640625,1.0203857421875,138.9404296875,0.28713378906250003,0.3851318359375,8861.882090568542,6650.390625,3.890321657476954e-5,231.67391103974478,0.3065789911885903,0.9997946898975276
110400.390625,1.114501953125,381.572265625,0.20795898437500002,0.15170898437500002,48664.8268699646,9519.53125,3.697220858453318e-5,174.71650186195896,0.4045345488819715,0.9978237684933395
110473.6328125,1.3909912109375,282.7099609375,0.3190673828125,0.35847167968750004,16423.577189445496,9142.578125,4.5949287684463853e-5,229.74070276835752,0.37649665859669246,0.9981710466971262
110693.359375,1.763427734375,319.482421875,0.15961914062500002,0.33012695312500007,38133.24689865112,6855.46875,5.566183933024433e-5,188.96888146971992,0.49935848285135254,0.9831492073012597
110766.6015625,0.7303466796875,260.4638671875,0.34865722656250003,0.1618896484375,22943.285822868347,6478.515625,2.728137756792632e-5,257.5222409867131,0.28384211470011317,0.9996467898629557
110986.328125,0.636962890625,187.001953125,0.127685546875,0.3761230468750001,33659.669399261475,9347.65625,2.606800352091505e-5,149.55659166143272,0.32958521466418494,0.9975189602887142
111059.5703125,1.8568115234375,73.5302734375,0.3829345703125,0.1317138671875,30959.46967601776,9970.703125,6.491272037005353e-5,216.2971818227964,0.2553055225582001,1.000137881230509
111279.296875,1.010498046875,288.271484375,0.3746582031250001,0.28618164062500007,11241.626262664795,5871.09375,3.505458229098883e-5,295.79905793146065,0.31795197494380684,0.9988463696921561
111352.5390625,1.4832763671875,397.9248046875,0.1148681640625,0.22927246093750003,51106.46140575409,5494.140625,4.7069866095792665e-5,178.9960906393055,0.5277226825093133,0.981205690849376
111572.265625,1.389892578125,133.212890625,0.34272460937500004,0.30756835937500004,14127.78615951538,2363.28125,4.9841432563365294e-5,380.56223853149436,0.29964057418367473,0.9983934585653426
111645.5078125,1.1038818359375,191.0693359375,0.14914550781250002,0.17683105468750002,44974.25925731659,2986.328125,3.974502232150302e-5,232.89713558293386,0.3679482662902474,0.9981816207923452
111865.234375,1.265380859375,241.123046875,0.10454101562500001,0.14145507812500002,28209.128856658936,3699.21875,4.3215015654639035e-5,192.56175141728622,0.43963521061937344,0.9973618742175373
111938.4765625,1.1697998046875,354.7607421875,0.36857910156250007,0.34821777343750004,31832.411646842957,3072.265625,3.906862266092139e-5,397.0105877966369,0.35110477683495134,0.9959999888296178
112158.203125,0.888916015625,87.392578125,0.145263671875,0.11479492187500001,22813.21096420288,4191.40625,3.980713700725658e-5,206.022658924999,0.26385409268869175,0.9990189353302016
112231.4453125,1.5462646484375,146.5771484375,0.32551269531250004,0.3953857421875,38583.760142326355,4564.453125,5.348771813536927e-5,299.2868887999838,0.3345521023424558,0.9988516159196726
112451.171875,0.512451171875,358.662109375,0.3570800781250001,0.24282226562500003,45577.42643356323,8714.84375,1.959663835570881e-5,231.95829558012755,0.29017317155868805,0.9999341178855363
112524.4140625,1.9227294921875,300.9716796875,0.1722900390625,0.26091308593750007,18190.85395336151,8087.890625,6.037247915968431e-5,182.31615395031162,0.47539937662416504,0.9827478974892364
112744.140625,1.641845703125,224.853515625,0.397802734375,0.200927734375,51258.71419906616,7207.03125,5.420776351423814e-5,284.7605719936806,0.30541119468548317,0.9986026755003051
112817.3828125,0.7933349609375,115.3662109375,0.12922363281250002,0.29519042968750003,11859.734416007996,7580.078125,3.4246972080617895e-5,164.08663641610218,0.29168874219288865,0.9984318848348985
113037.109375,1.236083984375,162.763671875,0.269775390625,0.323095703125,37564.857006073,8417.96875,4.405848636529487e-5,208.28089861884294,0.33417357340653825,0.999721761877119
113110.3515625,1.3280029296875,93.1201171875,0.23850097656250002,0.19235839843750002,28230.189204216003,8791.015625,5.018027533854644e-5,185.52303343075252,0.28853382917390474,1.000107404416143
113330.078125,1.609619140625,338.408203125,0.312841796875,0.27065429687500003,43119.37093734741,7910.15625,5.17075294540219e-5,248.1395552255386,0.376134007825133,0.9922829999767682
113403.3203125,0.9544677734375,235.5615234375,0.19777832031250003,0.21374511718750003,21942.2425031662,7283.203125,3.4317005330256795e-5,190.70256903645628,0.3578995559715022,0.9993515659626754
113623.046875,1.983154296875,110.302734375,0.184814453125,0.36821289062500007,11278.689861297607,3433.59375,6.713102631922202e-5,249.6162898843095,0.374460852209601,0.998254631927198
113696.2890625,0.5809326171875,209.3310546875,0.30471191406250003,0.1238037109375,48288.46824169159,3806.640625,2.4470494304017885e-5,286.6324833778733,0.26168771337106805,0.99936656425268
113916.015625,0.862548828125,305.869140625,0.22788085937500002,0.33803710937500003,6221.505641937256,4925.78125,3.068395655063129e-5,243.58825473818365,0.3739743033802273,0.9986077746218349
113989.2578125,1.7015380859375,374.3505859375,0.26398925781250004,0.1697998046875,54820.41251659393,4298.828125,5.354436123202758e-5,292.7273498995501,0.3865978634910215,0.9784769233517456
114208.984375,1.839599609375,180.029296875,0.35063476562500007,0.25629882812500004,47612.708568573,4136.71875,6.0920283293361784e-5,333.28823997601086,0.32604422765352215,0.9979149829491734
114282.2265625,0.6190185546875,81.1669921875,0.15998535156250002,0.23806152343750003,11332.823634147644,4509.765625,3.398016091114224e-5,211.6100672428906,0.23079435151010752,0.9992015913024649
114501.953125,0.713134765625,323.798828125,0.3819824218750001,0.29995117187500003,54292.33694076538,3628.90625,2.6175249787996984e-5,357.33235446576884,0.30111181685489197,0.9986369404324412
114794.921875,1.086669921875,127.568359375,0.115673828125,0.36235351562500007,28472.171306610107,7152.34375,4.1671152497943765e-5,163.37968321194904,0.34413191150690603,0.9978030074686484
114868.1640625,1.3719482421875,197.3779296875,0.3761962890625,0.1554443359375,38657.39905834198,7525.390625,4.7168353405591154e-5,262.62583310201956,0.2910885455995737,0.9995116462501149
115087.890625,1.466064453125,291.259765625,0.147021484375,0.38139648437500007,23806.214809417725,8644.53125,4.814095650247549e-5,169.72864452811737,0.4863010876474286,0.9958098931577029
115161.1328125,0.9925537109375,394.2724609375,0.3425048828125,0.1006591796875,44500.10001659393,8017.578125,3.3587194702406916e-5,247.35868414425556,0.31198396140398416,0.9988371545594599
115380.859375,0.661865234375,271.669921875,0.18305664062500002,0.128564453125,17519.538402557373,7980.46875,2.527561644367805e-5,176.0644819471518,0.33261172671424594,0.9995390771709523
115454.1015625,1.8787841796875,329.5263671875,0.2877197265625,0.3728271484375001,45564.10491466522,7353.515625,5.861130813231172e-5,255.73296963005183,0.41877981803519354,0.9745476657647444
115673.828125,1.785400390625,64.814453125,0.21674804687500002,0.16518554687500003,12112.306118011475,8472.65625,6.514825529323132e-5,182.1706019797654,0.28446051939462774,0.999817524348551
115747.0703125,0.7552490234375,174.4677734375,0.25637207031250003,0.33327636718750003,52116.116404533386,8845.703125,3.0345714204324555e-5,197.1789591379546,0.2993817342654889,1.0000385767166533
115966.796875,1.408935546875,389.208984375,0.28559570312500004,0.17836914062500003,34723.83451461792,4996.09375,4.575722454161409e-5,285.08996383244227,0.36925451953069494,0.9930225137977623
116040.0390625,1.1317138671875,275.7373046875,0.24143066406250002,0.3089599609375,30500.367045402527,4369.140625,3.905247479089772e-5,266.4087530447415,0.37685589549123055,0.9980100334050038
116259.765625,1.038330078125,202.275390625,0.31928710937500004,0.22788085937500002,40280.648708343506,3488.28125,3.7904750735913385e-5,322.1585261343168,0.3025290838703475,0.9986977600061541
116333.0078125,1.5023193359375,143.2568359375,0.21008300781250003,0.2846435546875,24106.446146965027,3861.328125,5.286173869777436e-5,253.34586159617334,0.3506023818519675,0.9985966355284916
116552.734375,0.960693359375,342.060546875,0.24047851562500003,0.399267578125,53951.83515548706,2574.21875,3.3310247277206914e-5,325.5711836205877,0.3958966084850804,0.9968402972508945
116625.9765625,1.6151123046875,232.5732421875,0.2701416015625,0.1185302734375,9033.629298210144,2197.265625,5.377018491333671e-5,362.72772268725305,0.34370309786047165,0.9968222834459223
116845.703125,1.334228515625,156.455078125,0.196826171875,0.34448242187500006,48392.465114593506,5066.40625,4.763670520816489e-5,224.98361117126552,0.36011690061004487,0.9989766443496572
116918.9453125,1.2415771484375,98.7646484375,0.31145019531250007,0.1375732421875,18250.676035881042,5689.453125,4.839264230929755e-5,250.44313437512065,0.26085145543124055,0.9997942109433203
117138.671875,1.707763671875,310.849609375,0.305517578125,0.29438476562500004,25398.166179656982,9589.84375,5.496368934121587e-5,228.7062973759944,0.3836562644276147,0.994074691989288
117211.9140625,0.8680419921875,370.0341796875,0.18635253906250002,0.19997558593750003,40409.146189689636,9212.890625,3.0134029431704517e-5,174.5277920555891,0.39579847953571945,0.9989260113541829
117431.640625,0.587158203125,102.666015625,0.26186523437500003,0.26186523437500003,29392.014980316162,6082.03125,3.070865148228354e-5,221.219294556815,0.23117305730487206,1.00032194446415
117504.8828125,1.9886474609375,216.3037109375,0.22766113281250003,0.24362792968750002,33224.32792186737,6705.078125,6.44679320857671e-5,224.29147317332294,0.4017951127518196,0.9970487829626634
117724.609375,1.540771484375,83.076171875,0.36821289062500007,0.21528320312500002,12221.625804901123,9292.96875,5.723826152254543e-5,224.49408174401646,0.2596218292055806,1.0000286712413018
117797.8515625,0.8826904296875,151.5576171875,0.1025634765625,0.27204589843750004,58169.44396495819,9916.015625,3.468945362626162e-5,140.27907899682535,0.3378514892617026,0.9931012843969661
118017.578125,1.164306640625,248.095703125,0.326904296875,0.190966796875,15939.591884613037,6785.15625,4.0459454210245e-5,258.7639915728376,0.31584542382680486,0.9991797454458884
118090.8203125,1.2591552734375,347.1240234375,0.14621582031250002,0.32155761718750003,52452.908396720886,6408.203125,4.1848130399779065e-5,191.21962151173526,0.473538142685303,0.9962704709223245
118310.546875,0.787841796875,221.865234375,0.17075195312500002,0.16665039062500003,41751.52921676636,2308.59375,3.0438973151570943e-5,269.7705658419498,0.3300219137078038,0.9981897896401358
118383.7890625,1.6356201171875,119.0185546875,0.35627441406250004,0.33474121093750003,17587.326884269714,2931.640625,5.7967469483361695e-5,367.26804176375384,0.29943695637086337,0.9985541016817454
118603.515625,1.917236328125,364.306640625,0.129443359375,0.127099609375,36391.427516937256,5800.78125,5.924533464542501e-5,190.69005464762083,0.49986129287400355,0.9671052076026377
118676.7578125,0.5062255859375,294.6630859375,0.3999267578125001,0.3713623046875001,25944.527506828308,5423.828125,2.0673255869462963e-5,304.84952988292036,0.27738409464855013,0.9995800509651075
118896.484375,0.972412109375,227.841796875,0.111572265625,0.120361328125,49183.6314201355,6761.71875,3.5334658960701154e-5,162.46094763036666,0.38592164545337415,0.9980725682429263
118969.7265625,1.4393310546875,118.3544921875,0.38029785156250007,0.3646240234375,19076.414942741394,6384.765625,5.2438243131106565e-5,281.49929068991764,0.29018998495040177,0.9996366020865133
119189.453125,1.345947265625,360.986328125,0.15229492187500002,0.173388671875,56030.55715560913,9253.90625,4.410264874623053e-5,165.6339275260019,0.457966424906199,0.9947263898057244
119482.421875,1.719482421875,90.380859375,0.34536132812500003,0.18891601562500002,29518.283367156982,5777.34375,6.200268066423223e-5,270.29666056923674,0.27087820275280977,0.9996675673569602
119555.6640625,0.6922607421875,149.5654296875,0.16525878906250002,0.31950683593750007,33372.38013744354,5400.390625,3.033015312939791e-5,203.6140326274611,0.2895905383738893,0.99936075596463
119775.390625,0.598876953125,243.447265625,0.386083984375,0.217333984375,21034.8219871521,2269.53125,2.4577738131983624e-5,403.51051657821694,0.2587551087943307,0.9986756413032651
119848.6328125,1.8128662109375,357.0849609375,0.12219238281250001,0.27409667968750007,38634.880900382996,2892.578125,5.6978179319905606e-5,242.20289532853752,0.5257590013881246,0.9759151019315511
120068.359375,1.529052734375,308.857421875,0.281494140625,0.264501953125,14787.726879119873,5105.46875,5.02555860365375e-5,284.09996758040046,0.378720204057049,0.9959545327780961
120141.6015625,1.0584716796875,377.3388671875,0.24553222656250004,0.24626464843750004,52893.26751232147,5728.515625,3.589513851106385e-5,248.80044959793705,0.3830217882075255,0.9976136259042773
120361.328125,1.152587890625,112.626953125,0.324560546875,0.291748046875,5943.543910980225,2597.65625,4.567684294458006e-5,347.0755738608347,0.27135559730674075,0.9988708754083723
120434.5703125,1.4349365234375,211.6552734375,0.20480957031250002,0.19733886718750002,59750.027537345886,2220.703125,4.9302004464899645e-5,309.78685814503524,0.37069382052461064,0.9972238030458315
120654.296875,0.776123046875,341.396484375,0.177783203125,0.351806640625,37379.565715789795,6121.09375,2.7989071924025064e-5,207.12827367175495,0.39378901435797,0.9987655077350951
120727.5390625,1.8114013671875,238.5498046875,0.29299316406250003,0.1448974609375,26995.49949169159,6744.140625,5.934817599997075e-5,253.99388750885404,0.3450756615848382,0.9977723840675812
120947.265625,1.905517578125,165.087890625,0.22084960937500003,0.391943359375,44654.27541732788,9613.28125,6.32919698095045e-5,194.52944344100214,0.4022950702804282,0.9989797506013074
121020.5078125,0.6820068359375,95.4443359375,0.25227050781250004,0.1112060546875,22743.30222606659,9236.328125,3.4071091852116746e-5,183.22975071385477,0.23076441658053304,1.0004529464092726
121240.234375,1.968505859375,379.248046875,0.30141601562500003,0.22583007812500003,57384.910106658936,8449.21875,5.9757526721279417e-5,253.14734481728502,0.3751369113735251,0.952892550253731
121313.4765625,0.5604248046875,280.3857421875,0.19045410156250003,0.2825927734375,9467.665553092957,8822.265625,2.24560256076025e-5,179.47556995460525,0.3250528222937521,0.9996458569537848
121533.203125,0.842041015625,204.267578125,0.26713867187500007,0.180419921875,51661.47756576538,7941.40625,3.235741724401624e-5,212.52038139526547,0.29862230074782425,0.999784159768003
121606.4453125,1.6868896484375,135.9521484375,0.22238769531250002,0.3110107421875,14196.431040763855,7314.453125,5.848056306133892e-5,210.51462658638977,0.3539356345367964,0.9992378418360514
121826.171875,1.215576171875,263.037109375,0.23520507812500002,0.158447265625,21108.859539031982,3464.84375,4.204368496402405e-5,286.36962695707695,0.35397730576000236,0.9977328670128365
121899.4140625,1.3133544921875,332.8466796875,0.27541503906250003,0.3265380859375,46155.850291252136,3837.890625,4.387793596901408e-5,314.63960286617703,0.38726358629949487,0.9961865417538588
122119.140625,1.594970703125,65.478515625,0.200927734375,0.135302734375,28926.621913909912,4957.03125,6.230850553341488e-5,220.02811136537096,0.27063261675925343,0.9994184829349151
122192.3828125,0.9339599609375,168.4912109375,0.3073486328125,0.37956542968750007,39462.42606639862,4330.078125,3.651206100877912e-5,291.9200892049439,0.2990188639968278,0.999185906965502
122412.109375,0.532958984375,130.888671875,0.16665039062500003,0.38872070312500007,7966.468334197998,3667.96875,2.759551117251999e-5,234.0540966398764,0.2526288841892096,0.9991685237410253
122485.3515625,1.9373779296875,188.7451171875,0.3603759765625001,0.1079833984375,54010.0964307785,3041.015625,6.421098260720128e-5,385.42253304338317,0.2980782975031634,0.9976274668828617
122705.078125,1.656494140625,285.283203125,0.13471679687500002,0.35502929687500007,15079.209804534912,4160.15625,5.4178126338056026e-5,222.1320271407994,0.4916760542237463,0.9935789484626903
122778.3203125,0.8138427734375,394.9365234375,0.3946533203125,0.1481201171875,48049.6643781662,4533.203125,2.871734319316637e-5,346.0086811307745,0.2869181581840334,0.9985363161431702
122998.046875,1.280029296875,184.677734375,0.3629394531250001,0.302587890625,44504.21476364136,8683.59375,4.543605948885929e-5,249.93187886320837,0.30695733875327386,0.999725019165841
123071.2890625,1.1903076171875,71.2060546875,0.10783691406250001,0.2081787109375,27837.082743644714,8056.640625,5.0755804289669835e-5,158.00060751382085,0.27616995034819597,0.9962551855555315
123291.015625,0.909423828125,316.494140625,0.33100585937500004,0.253662109375,37469.247341156006,7175.78125,3.229193964462143e-5,260.902908934738,0.32146082183429864,0.9992285420403024
123364.2578125,1.5609130859375,257.4755859375,0.1421142578125,0.23542480468750002,34073.61686229706,7548.828125,5.190115188878554e-5,179.82852905884567,0.4488685632451838,0.9972880200099379
123583.984375,1.417724609375,105.654296875,0.24750976562500002,0.340673828125,26864.112377166748,7886.71875,5.3109470614296e-5,210.57305839541667,0.3067208498244325,0.9996575358734993
