P0,ndot,tads,alpha,beta,PI,Pl,purity_s1,recovery_s1,productivity_s1,energy_s1,purity_s2,recovery_s2,productivity_s2,energy_s2,purity_s3,recovery_s3,productivity_s3,energy_s3,final_purity,final_recovery,overall_recovery
222900.390625,0.552001953125,169.072265625,0.32045898437500003,0.189208984375,83857.9421043396,8519.53125,0.19654169811406202,1.0005129248475826,3.1724254525703495e-5,272.5183357831338,0.25130569244070483,1.0005642465656313,4.294627564914404e-5,213.34087157318575,0.3126380540502305,1.0001484221963997,5.7224816752715116e-5,171.5321199976675,0.3126380540502305,1.0001484221963997,1.0012260429448
222973.6328125,1.9534912109375,70.2099609375,0.20656738281250003,0.32097167968750007,37384.758830070496,8142.578125,0.2290308985821998,1.0003749934366373,7.980677361865528e-5,263.5333754925326,0.3276086629837456,1.0001600867512757,0.00012792662859430624,182.181912516585,0.43599914490730113,1.0002869796022515,0.00019640125477451658,134.9821731980197,0.43599914490730113,1.0002869796022515,1.0008222733959729
223193.359375,1.575927734375,191.982421875,0.34711914062500004,0.29262695312500003,87738.22736740112,7855.46875,0.2625813933033738,1.0000692599865264,5.202563140046286e-5,327.17627111722123,0.4104869272680271,0.9999851505408764,9.542478337873695e-5,195.20283278457555,0.5657468584744253,1.0000124854014942,0.00016143506870013838,131.2492658058979,0.5657468584744253,1.0000124854014942,1.000066895579748
223266.6015625,0.9178466796875,132.9638671875,0.1611572265625,0.1993896484375,29524.950861930847,7478.515625,0.22274889679659904,1.0002907195679307,4.4037730274231446e-5,254.8451768681957,0.3143553032465179,1.0002135076725702,6.85872433970297e-5,181.33554921877766,0.4159045341885426,1.0002522508167766,0.0001035817624457421,136.84006329847287,0.4159045341885426,1.0002522508167766,1.0007566673355264
223486.328125,1.199462890625,399.501953125,0.39018554687500007,0.26362304687500004,101595.46041488647,8347.65625,0.2799045345604357,0.9998108603430759,3.610097675911427e-5,351.5833161185147,0.45476627836069894,0.9998484831951934,7.012141811870915e-5,196.0422663958221,0.6328200828647452,0.9998784691617516,0.00012275732767299893,126.1390444294052,0.6328200828647452,0.9998784691617516,0.9995378827546398
223559.5703125,1.2943115234375,286.0302734375,0.12043457031250002,0.24421386718750002,17780.75873851776,8970.703125,0.3354234005981186,0.9999160467380467,4.104723400470467e-5,242.4903505715532,0.5723617806244323,0.999879174240374,9.863346980183065e-5,126.3315977882022,0.7612961465807675,0.9999238509999775,0.00019532629739068576,85.51808698649724,0.7612961465807675,0.9999238509999775,0.9997190977150601
223779.296875,0.822998046875,75.771484375,0.11215820312500001,0.398681640625,56551.440715789795,4871.09375,0.1934384642460026,0.9999122195840849,5.6531349381103406e-5,271.3057849765634,0.24332273550310193,1.0000398165152515,7.548241149880817e-5,219.23700640962747,0.2998104504805315,0.9997896598869703,9.90726365620112e-5,181.98164082801378,0.2998104504805315,0.9997896598869703,0.999741702580664
223852.5390625,1.6707763671875,185.4248046875,0.37736816406250007,0.11677246093750002,61855.97312450409,4494.140625,0.24170713320500775,0.9998313993681209,5.486923892440106e-5,391.0413193538819,0.36066153925239824,0.9997482468635954,9.175087302950114e-5,250.03550364623638,0.4925685776325753,0.999711424935126,0.00014516077215799615,173.63027079079188,0.4925685776325753,0.999711424935126,0.9992912349039474
224072.265625,1.952392578125,260.712890625,0.15522460937500002,0.345068359375,40878.76272201538,3363.28125,0.368736798491931,0.9988541169997693,5.672334290359081e-5,329.76939526988645,0.6395036921018545,0.9991549237755496,0.00015032565747360546,161.06123648613203,0.8324397867633038,0.9992913783370153,0.00030520648012860124,111.05666436686661,0.8324397867633038,0.9992913783370153,0.9973027976214507
224145.5078125,0.5413818359375,318.5693359375,0.3366455078125,0.1393310546875,76369.40085887909,3986.328125,0.22195244582898246,0.9995043155571776,2.3438069953879252e-5,362.98326281722973,0.3139164921108875,0.9994464607782564,3.610259563647405e-5,253.63110971020083,0.4135462911072295,0.9996611746821372,5.415762516884596e-5,186.77735552728643,0.4135462911072295,0.9996611746821372,0.9986125808089265
224365.234375,1.827880859375,113.623046875,0.367041015625,0.178955078125,13016.746044158936,2699.21875,0.22671536947339513,0.9997465214099016,6.683641020926159e-5,427.38390767359766,0.32329460818095823,0.9996557377469247,0.00010502749551734253,290.8808280000901,0.4315145301713383,0.9996817943776494,0.00015854166821771545,210.9317082862955,0.4315145301713383,0.9996817943776494,0.9990843309743156
224438.4765625,0.6072998046875,227.2607421875,0.1060791015625,0.31071777343750007,103264.41848278046,2072.265625,0.23653044806889562,0.9994555214265931,2.90086364902544e-5,325.0827439548801,0.3450684543367071,0.9995346585080233,4.8295772009067606e-5,226.22256284212395,0.462350090659484,0.9996457705377886,7.634571712420311e-5,171.34056297296007,0.462350090659484,0.9996457705377886,0.9986365614591447
224658.203125,0.701416015625,299.892578125,0.332763671875,0.22729492187500003,30249.49026107788,5191.40625,0.2355659229513824,0.9999113296473539,2.762765566102308e-5,346.989469401298,0.3443903440736597,0.9997691293295308,4.53119509344495e-5,229.5217195387958,0.46453069651000856,0.9999286501222179,7.075592334548076e-5,163.80601434721638,0.46453069651000856,0.9999286501222179,0.9996091523682387
224731.4453125,1.7337646484375,359.0771484375,0.13801269531250002,0.28288574218750007,89394.06287670135,5564.453125,0.40331195333760994,0.9982275760023648,4.858639208772665e-5,286.0478549515511,0.7031940099033225,0.9991527764613685,0.0001413665209412404,132.21426622799456,0.8886825909221991,0.9992926132581477,0.00029567391285282847,91.86773055038365,0.8886825909221991,0.9992926132581477,0.9966763194029079
224951.171875,1.074951171875,146.162109375,0.16958007812500003,0.13032226562500002,76599.64323043823,9714.84375,0.23698811762636915,1.0004913625223997,4.5515672167004105e-5,241.3574252969025,0.3466539800925714,1.0003902920200405,7.568205005221394e-5,162.35430546513348,0.46864450853050654,1.0001280399727615,0.0001194216584356018,118.6112893983312,0.46864450853050654,1.0001280399727615,1.0010099992016517
225024.4140625,1.3602294921875,88.4716796875,0.35979003906250007,0.3734130859375,43705.74653148651,9087.890625,0.21073279976230633,1.0006590464544545,6.239579710615094e-5,288.5601419444903,0.2844541008048436,1.0005016596175202,9.118212909501111e-5,211.07328706113702,0.367217274818872,1.0003622296736323,0.00012975743920581482,161.11979573215862,0.367217274818872,1.0003622296736323,1.00152368692454
