P0,ndot,tads,alpha,beta,PI,Pl,purity_s1,recovery_s1,productivity_s1,energy_s1,final_purity,final_recovery,overall_recovery
176025.390625,0.692626953125,349.697265625,0.217333984375,0.27358398437500003,27414.5827293396,5769.53125,0.288001570594539,1.0000376202968186,2.3659012056636493e-5,275.23329902445874,0.288001570594539,1.0000376202968186,1.0000376202968186
176098.6328125,1.7191162109375,250.8349609375,0.25344238281250003,0.21784667968750002,62360.344767570496,5392.578125,0.32389941559130436,0.9996006963697633,4.9099688762049136e-5,305.12931001322056,0.32389941559130436,0.9996006963697633,0.9996006963697633
176318.359375,1.435302734375,372.607421875,0.112744140625,0.24575195312500003,23033.088207244873,2605.46875,0.4183116383415167,0.9983795526725547,3.996550679986951e-5,288.40317481356396,0.4183116383415167,0.9983795526725547,0.9983795526725547
176391.6015625,1.1522216796875,313.5888671875,0.37678222656250004,0.2650146484375,71468.27971935272,2228.515625,0.2783351387703237,0.9992554775748083,3.4930838887058376e-5,474.4871137199478,0.2783351387703237,0.9992554775748083,0.9992554775748083
176611.328125,1.058837890625,218.876953125,0.155810546875,0.197998046875,15132.997035980225,5097.65625,0.2935884439664287,0.999864524349806,3.582440642767933e-5,258.79059011225775,0.2935884439664287,0.999864524349806,0.999864524349806
176684.5703125,1.5286865234375,105.4052734375,0.3360595703125,0.29108886718750004,82512.78388500214,5720.703125,0.23767570956608922,1.0001875869778156,5.5388597507059644e-5,311.7692336075928,0.23767570956608922,1.0001875869778156,1.0001875869778156
176904.296875,0.682373046875,235.146484375,0.346533203125,0.145556640625,50152.881145477295,9621.09375,0.22841569239280535,1.0003607837691944,2.6557586568344596e-5,260.4243889904599,0.22841569239280535,1.0003607837691944,1.0003607837691944
176977.5390625,1.9051513671875,344.7998046875,0.1617431640625,0.35114746093750004,44126.48093700409,9244.140625,0.4400962922876428,0.9973241787003191,5.036713468478318e-5,232.4806752824186,0.4400962922876428,0.9973241787003191,0.9973241787003191
177197.265625,1.811767578125,101.337890625,0.38959960937500004,0.11069335937500001,57787.45412826538,6113.28125,0.22533913536586248,1.0000557828694987,6.180176093057906e-5,321.25975343171615,0.22533913536586248,1.0000557828694987,1.0000557828694987
177270.5078125,0.7757568359375,159.1943359375,0.12102050781250001,0.3924560546875,33429.45945262909,6736.328125,0.24907776851343738,1.0000050481029061,3.330517025748303e-5,231.71373976681028,0.24907776851343738,1.0000050481029061,1.0000050481029061
177490.234375,1.687255859375,272.998046875,0.170166015625,0.282080078125,78685.08100509644,7949.21875,0.3734672983459734,0.9997294551298863,4.763150712237452e-5,241.08853167892462,0.3734672983459734,0.9997294551298863,0.9997294551298863
177563.4765625,0.8416748046875,386.6357421875,0.35920410156250004,0.22634277343750003,13427.748560905457,7322.265625,0.2728883087065136,0.9999718853338475,2.6376379809093904e-5,312.51132383297414,0.2728883087065136,0.9999718853338475,0.9999718853338475
177783.203125,0.560791015625,140.517578125,0.135888671875,0.31166992187500003,69996.80471420288,8441.40625,0.21500246695327738,1.0012552639408832,3.041266454542804e-5,219.5641918762169,0.21500246695327738,1.0012552639408832,1.0012552639408832
177856.4453125,1.9681396484375,199.7021484375,0.3911376953125001,0.17976074218750002,24129.170298576355,8814.453125,0.2707191427441191,1.0001269499276748,5.646335602589471e-5,308.01026098432845,0.2707191427441191,1.0001269499276748,1.0001269499276748
178076.171875,0.934326171875,326.787109375,0.366455078125,0.32719726562500007,36040.74430465698,4964.84375,0.2773646745139235,0.9997896329990251,2.971888532793107e-5,360.8052217556437,0.2773646745139235,0.9997896329990251,0.9997896329990251
178149.4140625,1.5946044921875,269.0966796875,0.10666503906250001,0.15778808593750002,61829.007029533386,4337.890625,0.38175504220297224,0.9992496282409462,4.590624984106402e-5,249.44134599323985,0.38175504220297224,0.9992496282409462,0.9992496282409462
178369.140625,1.313720703125,171.728515625,0.33217773437500003,0.3790527343750001,45441.75863265991,3457.03125,0.2661377747255218,0.999688484922646,4.430338079399644e-5,377.13000710804295,0.2661377747255218,0.999688484922646,0.999688484922646
178442.3828125,1.2152099609375,62.2412109375,0.1385986328125,0.13581542968750002,51341.39335155487,3830.078125,0.20814104363968028,0.999920211357399,6.0740628689383354e-5,274.46646579448696,0.20814104363968028,0.999920211357399,0.999920211357399
178662.109375,0.814208984375,194.638671875,0.29790039062500007,0.10747070312500001,5207.557201385498,4167.96875,0.23111267855073564,0.9998176220663486,3.197080450175041e-5,324.74352583073147,0.23111267855073564,0.9998176220663486,0.9998176220663486
178735.3515625,1.6561279296875,124.9951171875,0.19162597656250002,0.38923339843750004,84128.138422966,4541.015625,0.2835242658197631,0.9999191562141458,5.573968692194198e-5,287.16348373629836,0.2835242658197631,0.9999191562141458,0.9999191562141458
178955.078125,1.937744140625,391.533203125,0.265966796875,0.14877929687500002,14680.650234222412,3660.15625,0.3541819224169544,0.9961550476713154,5.0763324885374966e-5,365.4153735376965,0.3541819224169544,0.9961550476713154,0.9961550476713154
179028.3203125,0.5325927734375,288.6865234375,0.22590332031250002,0.3543701171875,74629.1321516037,3033.203125,0.24983080520626996,0.9997903030004656,2.1839452292627693e-5,330.9688689380498,0.24983080520626996,0.9997903030004656,0.9997903030004656
179248.046875,1.561279296875,78.427734375,0.23168945312500003,0.20883789062500002,68249.08781051636,7183.59375,0.2294278839840662,1.0006000649354418,6.163661564684938e-5,255.05477285505944,0.2294278839840662,1.0006000649354418,1.0006000649354418
179321.2890625,0.9090576171875,177.4560546875,0.2765869140625,0.30192871093750007,32793.198466300964,7556.640625,0.24601632740270196,1.0003585891973803,3.4930864432617954e-5,269.3912833246806,0.24601632740270196,1.0003585891973803,1.0003585891973803
179541.015625,1.190673828125,252.744140625,0.199755859375,0.23491210937500004,58845.223903656006,8675.78125,0.31013286618343494,1.000079768617284,3.736546434092655e-5,240.7546679571872,0.31013286618343494,1.000079768617284,1.000079768617284
179614.2578125,1.2796630859375,321.2255859375,0.31086425781250004,0.25417480468750003,42999.70328807831,8048.828125,0.3049022377552691,0.9998995977710181,3.753445850487959e-5,293.2017317140631,0.3049022377552691,0.9998995977710181,0.9998995977710181
179833.984375,1.511474609375,211.904296875,0.378759765625,0.171923828125,31993.873119354248,8386.71875,0.2610376127232256,1.0001513978740673,4.61029406030129e-5,303.96340443741633,0.2610376127232256,1.0001513978740673,1.0001513978740673
179907.2265625,1.0408935546875,113.0419921875,0.1131103515625,0.3411865234375,67494.47524547577,8759.765625,0.24414719439050134,1.0005897325237119,4.4172593653650086e-5,212.95404585212572,0.24414719439050134,1.0005897325237119,1.0005897325237119
180126.953125,1.135009765625,376.923828125,0.33510742187500003,0.12182617187500001,41868.32571029663,7878.90625,0.28327423145221403,0.9999459128441066,3.3264544514055006e-5,300.41437965824866,0.28327423145221403,0.9999459128441066,0.9999459128441066
180200.1953125,1.4173583984375,308.6083984375,0.1544189453125,0.36491699218750007,57393.689036369324,7251.953125,0.37968452913553263,0.9996294640524812,4.092511185332541e-5,244.48330753335873,0.37968452913553263,0.9996294640524812,0.9996294640524812
180419.921875,0.758544921875,95.693359375,0.16254882812500002,0.221728515625,86352.78654098511,3402.34375,0.20540642000995332,0.9997808565357096,4.2379810161624834e-5,291.7603900368845,0.20540642000995332,0.9997808565357096,0.9997808565357096
180493.1640625,1.7938232421875,165.5029296875,0.34807128906250007,0.2773193359375,6372.05970287323,3775.390625,0.27259016472765263,0.9997413542518544,5.523241641539718e-5,382.8816553551263,0.27259016472765263,0.9997413542518544,0.9997413542518544
180712.890625,1.887939453125,238.134765625,0.118896484375,0.18452148437500002,76794.37398910522,4894.53125,0.3825055521245709,0.9992821145087937,5.347538045309105e-5,250.77153341141735,0.3825055521245709,0.9992821145087937,0.9992821145087937
180786.1328125,0.6644287109375,341.1474609375,0.3893798828125,0.3162841796875,16526.162028312683,4267.578125,0.2510830598274439,0.9998156592983272,2.3488898372035853e-5,377.8393230972673,0.2510830598274439,0.9998156592983272,0.9998156592983272
181005.859375,0.989990234375,303.544921875,0.24868164062500003,0.287939453125,61056.22053146362,3730.46875,0.2974515498878224,0.9995277772121888,3.17243706136212e-5,334.65843226527545,0.2974515498878224,0.9995277772121888,0.9995277772121888
181079.1015625,1.4569091796875,361.4013671875,0.27834472656250003,0.1947021484375,33906.78679943085,3103.515625,0.3245302988869221,0.9989486459991808,4.0959288107600215e-5,383.80624492397794,0.3245302988869221,0.9989486459991808,0.9989486459991808
181298.828125,1.363525390625,117.939453125,0.20737304687500002,0.268310546875,51107.484340667725,4222.65625,0.251719647084388,0.9998685081635891,5.0917615810229775e-5,295.2647821367654,0.251719647084388,0.9998685081635891,0.9998685081635891
181372.0703125,1.0833740234375,227.5927734375,0.3219970703125,0.24890136718750003,45602.10883617401,4595.703125,0.2624820288574926,0.9998603161368548,3.634944187436072e-5,341.8464452029338,0.2624820288574926,0.9998603161368548,0.9998603161368548
181591.796875,1.737060546875,357.333984375,0.29497070312500007,0.39399414062500004,16318.07279586792,8746.09375,0.3680629489314679,0.9991348472231485,4.7002773992557324e-5,296.8462856209144,0.3680629489314679,0.9991348472231485,0.9991348472231485
181665.0390625,0.7098388671875,243.8623046875,0.17580566406250003,0.1120849609375,82007.87436962128,8119.140625,0.2581888916631779,1.0002717918182782,2.72009820750894e-5,232.4875150008633,0.2581888916631779,1.0002717918182782,1.0002717918182782
181884.765625,0.616455078125,149.150390625,0.253662109375,0.34975585937500003,24363.290309906006,7238.28125,0.2141892932362905,1.000550139213116,3.127409309595903e-5,260.2716607220546,0.2141892932362905,1.000550139213116,1.000550139213116
181958.0078125,1.8304443359375,90.1318359375,0.21945800781250002,0.14401855468750002,72559.14390087128,7611.328125,0.24758942013285817,1.0002867777409186,6.468898396509388e-5,250.09904716306653,0.24758942013285817,1.0002867777409186,1.0002867777409186
182177.734375,0.538818359375,395.185546875,0.193603515625,0.183642578125,45047.78242111206,6824.21875,0.2751504286004824,0.9999194034936919,1.956894832727061e-5,253.70494760769117,0.2751504286004824,0.9999194034936919,0.9999194034936919
182250.9765625,1.9432373046875,285.6982421875,0.29826660156250007,0.3154052734375,51163.817286491394,6447.265625,0.3406613965685467,0.9993276390858344,5.330069895512252e-5,323.06689469423895,0.3406613965685467,0.9993276390858344,0.9993276390858344
182470.703125,1.662353515625,188.330078125,0.22495117187500002,0.22260742187500004,37436.044216156006,9316.40625,0.3042394932772741,1.0001834128285636,5.069940866040196e-5,245.94258389760742,0.3042394932772741,1.0001834128285636,1.0001834128285636
182543.9453125,0.8197021484375,130.6396484375,0.26457519531250007,0.2781982421875,62340.94703197479,9939.453125,0.22033580095947525,1.0007749885663886,3.740873739053077e-5,237.8586953959588,0.22033580095947525,1.0007749885663886,1.0007749885663886
182763.671875,1.285888671875,257.724609375,0.27739257812500007,0.135009765625,73546.66471481323,5839.84375,0.283852822049531,0.9998858768093489,3.96797840669207e-5,303.7642993886208,0.283852822049531,0.9998858768093489,0.9998858768093489
