P0,ndot,tads,alpha,beta,PI,Pl,productivity,energy,purity,recovery
173388.671875,1.426513671875,162.099609375,0.36176757812500004,0.163134765625,17856.662273406982,7089.84375,0.00019864995616451339,398.70120989872544,0.16731435797202224,1.0049795810349007
173461.9140625,1.1492919921875,93.7841796875,0.1676025390625,0.33122558593750007,72435.94062328339,7712.890625,0.00030823345607285937,388.80450014231275,0.16033935066989066,1.0048998747688542
173681.640625,1.055908203125,336.416015625,0.39311523437500007,0.130615234375,9002.366542816162,8582.03125,0.00010170003415689887,363.53223192674244,0.17609691991284773,1.005002827738101
173754.8828125,1.5198974609375,237.5537109375,0.1339111328125,0.3748779296875,82709.49637889862,8205.078125,0.0001271374854989815,330.06096868645903,0.1951269510257574,1.0049358864295639
173974.609375,1.822021484375,359.326171875,0.27446289062500007,0.384033203125,47119.45295333862,7792.96875,0.00010817947718429168,346.622543185404,0.21642440659372114,1.0053002432948341
174047.8515625,0.6014404296875,300.3076171875,0.23381347656250004,0.1032958984375,51009.89806652069,7416.015625,0.00010972645044168803,383.50772650329463,0.16657590866722996,1.0048741908705305
174267.578125,0.695556640625,226.845703125,0.30815429687500007,0.359716796875,36890.88582992554,8285.15625,0.00013988660295553528,376.6947778953484,0.16422624459460355,1.005157602648197
174340.8203125,1.7279052734375,113.3740234375,0.20246582031250002,0.15280761718750002,62694.363474845886,8908.203125,0.00024659985918694003,351.89026653830854,0.1690437522403769,1.0048540467655769
174560.546875,1.069091796875,243.115234375,0.189501953125,0.29790039062500007,67185.85538864136,4808.59375,0.0001352230478643754,434.3529153345549,0.17583880729902562,1.005101747800705
174633.7890625,1.3543701171875,352.7685546875,0.3000244140625,0.20349121093750003,20842.759013175964,4431.640625,0.00011059848636550865,445.03842655207393,0.18859025069191707,1.0051252448211077
174853.515625,1.448486328125,88.056640625,0.223193359375,0.25834960937500007,77691.47634506226,3300.78125,0.0003397416627870448,524.0297060897146,0.16134111297571938,1.0050615677441088
174926.7578125,0.9749755859375,145.9130859375,0.2686767578125,0.24011230468750003,9614.144206047058,3923.828125,0.00022175058638528413,496.3792927599676,0.1618851662851388,1.0049739728635152
175146.484375,1.066162109375,121.591796875,0.28032226562500007,0.364111328125,77210.7310295105,9261.71875,0.0002421208494238071,362.62030818781517,0.1618340141132271,1.0049575223280875
175219.7265625,1.3455810546875,224.6044921875,0.24904785156250003,0.1208740234375,23604.308009147644,9884.765625,0.00013417196116034035,328.05733603149764,0.1793801230863267,1.0049569684518391
175439.453125,1.439697265625,297.236328125,0.321044921875,0.342138671875,87047.64699935913,6753.90625,0.00011885962610181808,387.9488080673647,0.18934351098830737,1.0052406863877574
175732.421875,1.813232421875,154.130859375,0.17661132812500002,0.320166015625,34582.12614059448,2277.34375,0.0002185114488125446,551.9292961382025,0.1773194461751491,1.0052499778548503
175805.6640625,0.5985107421875,85.8154296875,0.2965087890625,0.18825683593750003,51938.66431713104,2900.390625,0.0003347137055270157,558.306726154837,0.15416067321209656,1.0050502580604537
176025.390625,0.692626953125,349.697265625,0.217333984375,0.27358398437500003,27414.5827293396,5769.53125,9.433932093366172e-5,411.6395067849791,0.173282117126561,1.0050752694967127
176098.6328125,1.7191162109375,250.8349609375,0.25344238281250003,0.21784667968750002,62360.344767570496,5392.578125,0.00014230870414195468,408.0213101341268,0.18927383604323325,1.0051082241006117
176318.359375,1.435302734375,372.607421875,0.112744140625,0.24575195312500003,23033.088207244873,2605.46875,0.00010490729213093606,465.5420365325208,0.2067550447419852,1.005142080440547
176391.6015625,1.1522216796875,313.5888671875,0.37678222656250004,0.2650146484375,71468.27971935272,2228.515625,0.00012491544638366966,590.4293858692293,0.1763490925342105,1.0049501604727635
176611.328125,1.058837890625,218.876953125,0.155810546875,0.197998046875,15132.997035980225,5097.65625,0.00014730542511334752,425.90573493395505,0.17280297397576946,1.0049951436851456
176684.5703125,1.5286865234375,105.4052734375,0.3360595703125,0.29108886718750004,82512.78388500214,5720.703125,0.0002982890222350601,439.91168719985575,0.16290980451765869,1.0050634973155228
176904.296875,0.682373046875,235.146484375,0.346533203125,0.145556640625,50152.881145477295,9621.09375,0.00013482578412375186,356.0811770683374,0.16214697270947243,1.0049177782240126
176977.5390625,1.9051513671875,344.7998046875,0.1617431640625,0.35114746093750004,44126.48093700409,9244.140625,0.0001094442655105755,300.4673145904201,0.22700855362725603,1.005189463987044
177197.265625,1.811767578125,101.337890625,0.38959960937500004,0.11069335937500001,57787.45412826538,6113.28125,0.00031780415521108317,431.20274513183136,0.16185568148959512,1.005000369261146
177270.5078125,0.7757568359375,159.1943359375,0.12102050781250001,0.3924560546875,33429.45945262909,6736.328125,0.00019308002895903617,403.87062633105796,0.16265109865009547,1.0049878918494628
177490.234375,1.687255859375,272.998046875,0.170166015625,0.282080078125,78685.08100509644,7949.21875,0.00012246391531581726,333.2075140081334,0.2022907733373474,1.005011089806131
177563.4765625,0.8416748046875,386.6357421875,0.35920410156250004,0.22634277343750003,13427.748560905457,7322.265625,9.006215775226967e-5,386.96458903422433,0.17605521509961386,1.0050805326721532
177783.203125,0.560791015625,140.517578125,0.135888671875,0.31166992187500003,69996.80471420288,8441.40625,0.00021878960931017775,379.5496653098044,0.1574223814519921,1.0049706997656775
177856.4453125,1.9681396484375,199.7021484375,0.3911376953125001,0.17976074218750002,24129.170298576355,8814.453125,0.00016921230288144537,361.1853874537619,0.1799715809694448,1.005083082126727
178076.171875,0.934326171875,326.787109375,0.366455078125,0.32719726562500007,36040.74430465698,4964.84375,0.00011194209182063228,453.53495412898155,0.1743814918812488,1.0051978527935308
178149.4140625,1.5946044921875,269.0966796875,0.10666503906250001,0.15778808593750002,61829.007029533386,4337.890625,0.00012867752927334645,404.66298990974946,0.19745946246182614,1.0049801900089346
178369.140625,1.313720703125,171.728515625,0.33217773437500003,0.3790527343750001,45441.75863265991,3457.03125,0.0002019864314539201,517.109665021328,0.16908389590323294,1.0051575447543777
178442.3828125,1.2152099609375,62.2412109375,0.1385986328125,0.13581542968750002,51341.39335155487,3830.078125,0.0004514080853849662,505.55636514919087,0.15642643236902226,1.004948705583712
178662.109375,0.814208984375,194.638671875,0.29790039062500007,0.10747070312500001,5207.557201385498,4167.96875,0.0001761892379901961,486.3162862183251,0.16150727631660808,1.0047445500749395
